                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                  1.167,                 1.4394,                 1.2719,                0.63884,                0.50761,                0.55295,                0.39803,                 1.0599,                 1.1312,                 1.1737,               0.007525,               0.007525,               0.007525
                    127,                 1.1697,                 1.4343,                 1.2732,                0.63254,                0.51268,                0.55348,                 0.3981,                 1.0599,                 1.1304,                 1.1735,              0.0075052,              0.0075052,              0.0075052
                    128,                 1.1685,                 1.4341,                 1.2721,                0.64001,                0.51197,                0.55371,                0.39858,                 1.0594,                 1.1295,                  1.173,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.1655,                 1.4347,                 1.2703,                0.64099,                 0.5104,                0.55337,                0.39834,                  1.059,                 1.1287,                 1.1728,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.1663,                 1.4334,                 1.2723,                0.64665,                0.50942,                0.55396,                0.39915,                 1.0591,                 1.1288,                  1.173,              0.0074458,              0.0074458,              0.0074458
                    131,                 1.1661,                 1.4336,                 1.2725,                0.64697,                0.50993,                 0.5537,                0.39912,                 1.0588,                 1.1281,                 1.1729,               0.007426,               0.007426,               0.007426
                    132,                 1.1672,                 1.4356,                 1.2712,                0.64616,                0.51064,                0.55383,                 0.3995,                 1.0586,                 1.1273,                 1.1725,              0.0074062,              0.0074062,              0.0074062
                    133,                 1.1668,                 1.4315,                  1.271,                0.64656,                0.51061,                0.55455,                0.39999,                 1.0582,                 1.1268,                 1.1718,              0.0073864,              0.0073864,              0.0073864
                    134,                 1.1615,                 1.4239,                 1.2682,                 0.6518,                0.50802,                0.55541,                0.40062,                 1.0589,                  1.127,                 1.1723,              0.0073666,              0.0073666,              0.0073666
                    135,                 1.1642,                 1.4262,                 1.2685,                0.65593,                0.50711,                0.55575,                0.40072,                 1.0592,                 1.1269,                 1.1724,              0.0073468,              0.0073468,              0.0073468
                    136,                 1.1659,                 1.4345,                 1.2699,                0.65863,                0.50604,                0.55604,                0.40088,                  1.059,                 1.1268,                 1.1716,               0.007327,               0.007327,               0.007327
                    137,                 1.1647,                 1.4289,                 1.2695,                0.65451,                0.50728,                0.55662,                0.40142,                 1.0582,                 1.1252,                 1.1707,              0.0073072,              0.0073072,              0.0073072
                    138,                 1.1626,                 1.4259,                 1.2697,                 0.6548,                0.50871,                  0.557,                0.40143,                  1.058,                 1.1254,                 1.1704,              0.0072874,              0.0072874,              0.0072874
                    139,                 1.1644,                 1.4247,                 1.2667,                0.65374,                0.50988,                0.55762,                0.40184,                 1.0578,                 1.1252,                 1.1702,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.1609,                 1.4248,                 1.2661,                0.65656,                 0.5075,                0.55801,                0.40185,                 1.0575,                 1.1245,                 1.1702,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.1642,                 1.4242,                 1.2686,                0.65109,                0.51062,                0.55766,                0.40192,                 1.0568,                 1.1236,                 1.1698,               0.007228,               0.007228,               0.007228
                    142,                 1.1606,                 1.4201,                 1.2663,                0.64912,                0.51107,                0.55779,                0.40185,                 1.0562,                 1.1227,                 1.1692,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.1636,                 1.4243,                 1.2664,                 0.6472,                0.51089,                0.55766,                0.40197,                 1.0562,                 1.1226,                 1.1693,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.1606,                 1.4197,                 1.2655,                0.64701,                0.51324,                0.55862,                0.40212,                  1.056,                 1.1216,                 1.1691,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.1592,                 1.4184,                 1.2636,                0.64457,                0.51444,                0.55872,                0.40212,                 1.0558,                 1.1207,                 1.1688,              0.0071488,              0.0071488,              0.0071488
                    146,                  1.158,                 1.4174,                 1.2624,                0.64319,                0.51668,                 0.5594,                0.40267,                 1.0556,                 1.1198,                 1.1685,               0.007129,               0.007129,               0.007129
                    147,                 1.1585,                 1.4169,                 1.2643,                0.63753,                0.51921,                0.55931,                0.40261,                 1.0558,                 1.1192,                 1.1685,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.1603,                  1.418,                 1.2638,                0.64243,                0.51687,                0.55982,                0.40322,                  1.056,                 1.1188,                 1.1683,              0.0070894,              0.0070894,              0.0070894
