                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.0396,                 1.3598,                 1.4518,                 0.7425,                0.65907,                0.74063,                 0.5261,                 1.0543,                 1.0525,                 1.4474,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.0487,                  1.352,                 1.4527,                 0.7437,                0.65914,                0.74131,                0.52654,                 1.0535,                 1.0504,                 1.4466,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.0357,                 1.3443,                 1.4494,                 0.7456,                 0.6574,                0.74206,                0.52757,                  1.053,                 1.0485,                 1.4462,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.0463,                 1.3512,                 1.4502,                0.74723,                0.65718,                 0.7425,                0.52787,                 1.0522,                 1.0465,                 1.4454,               0.008515,               0.008515,               0.008515
                     77,                 1.0279,                 1.3281,                  1.444,                 0.7465,                0.65947,                0.74325,                0.52844,                 1.0516,                 1.0442,                 1.4446,              0.0084952,              0.0084952,              0.0084952
                     78,                  1.041,                 1.3433,                 1.4516,                0.74505,                0.66102,                0.74402,                 0.5296,                 1.0509,                 1.0415,                 1.4439,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.0426,                 1.3578,                 1.4478,                0.74361,                0.66373,                0.74446,                0.53016,                 1.0501,                 1.0396,                 1.4431,              0.0084556,              0.0084556,              0.0084556
                     80,                 1.0357,                 1.3238,                 1.4418,                0.74513,                0.66555,                0.74486,                0.53091,                 1.0493,                 1.0376,                 1.4419,              0.0084358,              0.0084358,              0.0084358
                     81,                 1.0196,                 1.3105,                 1.4276,                 0.7463,                0.66555,                0.74522,                0.53149,                 1.0488,                 1.0355,                 1.4413,               0.008416,               0.008416,               0.008416
                     82,                 1.0371,                 1.3173,                 1.4343,                0.74645,                0.66682,                0.74588,                0.53205,                 1.0483,                 1.0336,                 1.4404,              0.0083962,              0.0083962,              0.0083962
                     83,                 1.0264,                 1.3173,                 1.4362,                0.74751,                0.66696,                0.74668,                0.53293,                 1.0475,                 1.0315,                 1.4392,              0.0083764,              0.0083764,              0.0083764
                     84,                 1.0323,                 1.3231,                  1.445,                0.74722,                0.66697,                0.74766,                0.53392,                 1.0466,                 1.0292,                 1.4382,              0.0083566,              0.0083566,              0.0083566
                     85,                  1.033,                 1.3194,                 1.4375,                0.75218,                0.66707,                0.74874,                0.53459,                 1.0456,                 1.0273,                 1.4371,              0.0083368,              0.0083368,              0.0083368
                     86,                  1.024,                 1.3049,                 1.4269,                0.75076,                0.67032,                 0.7496,                0.53515,                 1.0451,                 1.0252,                 1.4363,               0.008317,               0.008317,               0.008317
                     87,                 1.0298,                  1.319,                 1.4391,                0.75461,                0.66995,                0.75035,                0.53563,                 1.0442,                 1.0239,                 1.4352,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.0413,                 1.3267,                 1.4371,                0.75384,                0.67069,                0.75103,                0.53622,                 1.0434,                 1.0216,                 1.4342,              0.0082774,              0.0082774,              0.0082774
                     89,                  1.029,                 1.3007,                 1.4299,                0.75678,                0.67095,                0.75208,                 0.5371,                 1.0428,                 1.0196,                 1.4335,              0.0082576,              0.0082576,              0.0082576
