                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                 1.0694,                 1.2513,                 1.2356,                0.68264,                 0.5581,                0.60924,                0.44934,                0.97572,                 1.0011,                 1.1461,               0.006271,               0.006271,               0.006271
                    115,                 1.0642,                 1.2469,                 1.2333,                0.68206,                0.55761,                0.61068,                0.45005,                0.97562,                 1.0006,                 1.1455,               0.006238,               0.006238,               0.006238
                    116,                 1.0693,                 1.2427,                 1.2342,                0.68842,                0.55595,                0.61046,                0.45006,                0.97507,                0.99953,                 1.1449,               0.006205,               0.006205,               0.006205
                    117,                 1.0648,                 1.2486,                 1.2357,                0.68617,                0.55879,                0.61107,                0.45064,                0.97535,                  0.999,                 1.1448,               0.006172,               0.006172,               0.006172
                    118,                 1.0655,                 1.2414,                 1.2348,                0.68206,                0.55926,                0.61108,                0.45074,                 0.9753,                0.99849,                  1.145,               0.006139,               0.006139,               0.006139
                    119,                 1.0646,                 1.2429,                 1.2334,                0.68584,                 0.5594,                0.61182,                0.45122,                0.97484,                0.99707,                 1.1446,               0.006106,               0.006106,               0.006106
                    120,                 1.0621,                 1.2396,                  1.233,                0.69211,                0.55645,                0.61206,                0.45123,                0.97407,                0.99589,                  1.144,               0.006073,               0.006073,               0.006073
                    121,                 1.0621,                 1.2393,                 1.2324,                0.69348,                0.55568,                0.61156,                0.45171,                0.97338,                0.99526,                 1.1436,                0.00604,                0.00604,                0.00604
                    122,                 1.0612,                 1.2384,                 1.2313,                0.68562,                0.56102,                0.61268,                  0.452,                0.97331,                0.99508,                 1.1434,               0.006007,               0.006007,               0.006007
                    123,                 1.0624,                 1.2374,                 1.2315,                0.67467,                0.56577,                0.61266,                0.45237,                0.97325,                0.99502,                 1.1437,               0.005974,               0.005974,               0.005974
                    124,                 1.0598,                 1.2342,                 1.2329,                0.68949,                0.55871,                0.61308,                0.45259,                0.97294,                0.99475,                 1.1433,               0.005941,               0.005941,               0.005941
                    125,                 1.0613,                 1.2368,                 1.2316,                0.69751,                0.55346,                0.61286,                0.45241,                0.97357,                0.99436,                 1.1433,               0.005908,               0.005908,               0.005908
                    126,                 1.0593,                 1.2352,                 1.2293,                0.69506,                0.55293,                  0.613,                0.45271,                0.97253,                0.99395,                 1.1419,               0.005875,               0.005875,               0.005875
                    127,                 1.0628,                 1.2308,                 1.2281,                0.68406,                0.55965,                0.61352,                0.45314,                0.97265,                0.99322,                 1.1416,               0.005842,               0.005842,               0.005842
                    128,                 1.0605,                 1.2295,                 1.2275,                0.68054,                0.56383,                  0.614,                0.45353,                0.97265,                0.99268,                 1.1412,               0.005809,               0.005809,               0.005809
                    129,                 1.0575,                 1.2259,                 1.2261,                0.68277,                0.56324,                 0.6142,                0.45365,                0.97248,                0.99216,                 1.1406,               0.005776,               0.005776,               0.005776
                    130,                 1.0567,                 1.2288,                 1.2274,                0.67917,                0.56509,                0.61438,                0.45343,                0.97227,                0.99228,                 1.1402,               0.005743,               0.005743,               0.005743
                    131,                 1.0555,                 1.2253,                 1.2267,                0.67113,                0.56965,                0.61528,                0.45434,                0.97226,                0.99214,                   1.14,                0.00571,                0.00571,                0.00571
                    132,                 1.0566,                 1.2234,                 1.2268,                0.69587,                0.55573,                0.61482,                0.45341,                0.97221,                  0.991,                 1.1399,               0.005677,               0.005677,               0.005677
                    133,                 1.0563,                 1.2231,                 1.2254,                0.70192,                0.55205,                0.61567,                0.45421,                0.97151,                0.98972,                 1.1392,               0.005644,               0.005644,               0.005644
                    134,                 1.0516,                 1.2146,                 1.2233,                0.69375,                0.55902,                0.61625,                0.45489,                0.97068,                 0.9887,                 1.1383,               0.005611,               0.005611,               0.005611
                    135,                 1.0534,                 1.2167,                 1.2226,                0.69235,                0.56128,                0.61699,                0.45535,                0.96989,                0.98785,                 1.1378,               0.005578,               0.005578,               0.005578
                    136,                 1.0555,                 1.2224,                 1.2238,                0.69162,                0.56312,                0.61761,                 0.4556,                0.96959,                0.98684,                 1.1374,               0.005545,               0.005545,               0.005545
                    137,                 1.0546,                 1.2187,                  1.223,                0.69427,                0.56324,                0.61792,                 0.4562,                0.96923,                0.98657,                 1.1372,               0.005512,               0.005512,               0.005512
                    138,                 1.0515,                 1.2148,                 1.2231,                 0.6961,                0.56258,                0.61894,                0.45603,                0.96915,                 0.9863,                  1.137,               0.005479,               0.005479,               0.005479
                    139,                 1.0528,                 1.2137,                 1.2216,                0.68969,                0.56588,                0.61891,                0.45561,                0.96858,                0.98588,                 1.1367,               0.005446,               0.005446,               0.005446
                    140,                 1.0488,                 1.2124,                 1.2197,                 0.6941,                0.56237,                0.61748,                0.45531,                0.96756,                 0.9853,                 1.1357,               0.005413,               0.005413,               0.005413
                    141,                 1.0523,                 1.2133,                 1.2215,                0.70018,                 0.5574,                0.61869,                0.45631,                0.96756,                0.98499,                 1.1352,                0.00538,                0.00538,                0.00538
                    142,                 1.0491,                 1.2073,                 1.2207,                0.69687,                 0.5598,                0.61908,                0.45639,                0.96766,                0.98466,                 1.1351,               0.005347,               0.005347,               0.005347
                    143,                  1.051,                 1.2104,                 1.2188,                 0.6966,                0.56032,                0.61978,                0.45672,                0.96756,                0.98344,                 1.1345,               0.005314,               0.005314,               0.005314
                    144,                 1.0479,                 1.2062,                 1.2186,                 0.6932,                0.56118,                0.62002,                0.45743,                0.96778,                0.98264,                 1.1343,               0.005281,               0.005281,               0.005281
                    145,                 1.0476,                 1.2035,                 1.2176,                0.67746,                0.56854,                0.62053,                0.45758,                0.96773,                0.98234,                 1.1342,               0.005248,               0.005248,               0.005248
                    146,                 1.0458,                 1.2026,                  1.217,                0.68934,                0.56286,                0.62076,                0.45808,                0.96774,                 0.9813,                 1.1343,               0.005215,               0.005215,               0.005215
                    147,                 1.0455,                 1.1995,                 1.2168,                0.68691,                0.56557,                0.62119,                 0.4588,                0.96747,                0.98175,                 1.1341,               0.005182,               0.005182,               0.005182
