                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.0721,                 1.3832,                 1.4314,                 0.7658,                 0.6753,                0.76132,                0.54602,                 1.0306,                 1.0218,                 1.3754,              0.0088318,              0.0088318,              0.0088318
                     61,                 1.0879,                  1.379,                 1.4448,                0.76839,                0.67572,                0.76184,                0.54713,                 1.0289,                 1.0196,                 1.3734,               0.008812,               0.008812,               0.008812
                     62,                 1.0663,                 1.3618,                 1.4277,                0.76328,                0.68075,                0.76272,                 0.5479,                 1.0275,                 1.0171,                 1.3713,              0.0087922,              0.0087922,              0.0087922
                     63,                 1.0487,                 1.3474,                 1.4167,                 0.7649,                0.68059,                0.76368,                0.54938,                 1.0259,                 1.0147,                 1.3694,              0.0087724,              0.0087724,              0.0087724
                     64,                 1.0402,                 1.3413,                 1.4143,                0.76842,                0.68065,                0.76396,                0.55021,                 1.0249,                  1.011,                 1.3683,              0.0087526,              0.0087526,              0.0087526
                     65,                 1.0544,                 1.3594,                 1.4168,                0.77182,                0.68006,                0.76502,                0.55099,                  1.024,                 1.0084,                 1.3675,              0.0087328,              0.0087328,              0.0087328
                     66,                  1.051,                 1.3372,                 1.4199,                0.77339,                0.68169,                0.76582,                0.55203,                 1.0228,                 1.0064,                 1.3664,               0.008713,               0.008713,               0.008713
                     67,                 1.0493,                 1.3298,                 1.4227,                0.77424,                0.68255,                0.76627,                0.55231,                 1.0216,                 1.0042,                 1.3648,              0.0086932,              0.0086932,              0.0086932
                     68,                 1.0551,                 1.3558,                 1.4153,                0.77778,                0.68188,                0.76713,                0.55296,                 1.0205,                 1.0016,                 1.3636,              0.0086734,              0.0086734,              0.0086734
                     69,                 1.0413,                 1.3452,                 1.4184,                0.77776,                 0.6823,                0.76742,                0.55368,                 1.0194,                 1.0003,                 1.3624,              0.0086536,              0.0086536,              0.0086536
                     70,                  1.049,                 1.3177,                 1.4127,                0.77875,                0.68302,                0.76802,                0.55469,                 1.0183,                0.99814,                 1.3612,              0.0086338,              0.0086338,              0.0086338
                     71,                 1.0493,                  1.323,                 1.4137,                0.77752,                0.68446,                0.76893,                0.55545,                 1.0175,                0.99604,                 1.3601,               0.008614,               0.008614,               0.008614
                     72,                 1.0376,                 1.3044,                 1.4049,                0.77748,                0.68492,                0.76934,                0.55646,                  1.017,                0.99452,                 1.3593,              0.0085942,              0.0085942,              0.0085942
                     73,                 1.0373,                 1.2949,                    1.4,                0.77423,                0.68652,                0.76978,                0.55665,                  1.016,                0.99304,                 1.3579,              0.0085744,              0.0085744,              0.0085744
                     74,                 1.0407,                 1.3079,                 1.4002,                 0.7767,                0.68681,                0.77045,                 0.5571,                 1.0151,                0.99061,                  1.357,              0.0085546,              0.0085546,              0.0085546
                     75,                 1.0292,                 1.2942,                 1.4028,                 0.7758,                0.68748,                0.77096,                0.55783,                 1.0145,                0.98865,                 1.3562,              0.0085348,              0.0085348,              0.0085348
                     76,                 1.0279,                 1.2751,                 1.3924,                0.78013,                0.68635,                0.77147,                0.55887,                 1.0145,                0.98656,                 1.3557,               0.008515,               0.008515,               0.008515
                     77,                 1.0361,                 1.2835,                 1.3927,                0.77846,                0.68942,                0.77215,                0.55945,                  1.014,                0.98501,                  1.355,              0.0084952,              0.0084952,              0.0084952
                     78,                 1.0325,                 1.2676,                 1.3929,                0.77967,                0.68901,                0.77237,                0.55992,                 1.0132,                0.98342,                  1.354,              0.0084754,              0.0084754,              0.0084754
                     79,                 1.0493,                 1.2969,                 1.4073,                0.78119,                0.68845,                0.77268,                0.56048,                 1.0123,                0.98166,                  1.353,              0.0084556,              0.0084556,              0.0084556
