                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     87,                 1.1087,                0.78697,                 1.2568,                0.88843,                  0.794,                0.87837,                 0.6058,                 1.1067,                0.75592,                 1.2921,              0.0082972,              0.0082972,              0.0082972
                     88,                 1.0699,                0.75134,                 1.2477,                0.91208,                0.77673,                0.88165,                0.61312,                 1.1039,                0.74907,                 1.2944,              0.0082774,              0.0082774,              0.0082774
                     89,                  1.068,                0.74977,                 1.2308,                0.90347,                0.79282,                0.88174,                0.61778,                 1.0987,                  0.761,                 1.2776,              0.0082576,              0.0082576,              0.0082576
                     90,                  1.064,                0.74788,                 1.2427,                0.88426,                0.81003,                0.88276,                0.61899,                 1.1026,                0.72782,                 1.2856,              0.0082378,              0.0082378,              0.0082378
                     91,                 1.0701,                0.76128,                 1.2519,                0.89159,                 0.8088,                0.88806,                0.62396,                 1.0864,                0.73067,                 1.2724,               0.008218,               0.008218,               0.008218
                     92,                 1.0592,                0.72133,                 1.2392,                0.91833,                0.79359,                0.88832,                0.62578,                 1.0921,                0.75132,                 1.2832,              0.0081982,              0.0081982,              0.0081982
                     93,                 1.0697,                0.74709,                 1.2421,                 0.8893,                0.81291,                0.88933,                0.62762,                 1.0936,                0.73322,                 1.2801,              0.0081784,              0.0081784,              0.0081784
                     94,                 1.0659,                0.74286,                 1.2402,                0.91162,                0.78988,                0.88482,                0.62155,                 1.0924,                0.74855,                 1.2726,              0.0081586,              0.0081586,              0.0081586
                     95,                 1.0717,                0.74555,                 1.2437,                0.90323,                0.81291,                0.89671,                0.63288,                 1.0778,                0.70568,                 1.2622,              0.0081388,              0.0081388,              0.0081388
                     96,                 1.0517,                0.74887,                 1.2349,                0.88893,                 0.8161,                0.89196,                0.63189,                 1.0828,                0.71777,                 1.2726,               0.008119,               0.008119,               0.008119
                     97,                 1.0313,                0.71728,                 1.2228,                0.88718,                0.81785,                0.89103,                0.63381,                 1.0695,                0.71874,                 1.2519,              0.0080992,              0.0080992,              0.0080992
                     98,                  1.049,                0.72859,                 1.2212,                0.89477,                0.81118,                0.89113,                0.62559,                 1.0833,                0.71991,                 1.2621,              0.0080794,              0.0080794,              0.0080794
                     99,                 1.0404,                0.73037,                 1.2223,                0.88984,                0.80378,                0.88568,                0.62531,                 1.0959,                0.73057,                 1.2701,              0.0080596,              0.0080596,              0.0080596
                    100,                 1.0276,                0.71666,                 1.2145,                0.89423,                0.81414,                0.89183,                0.62576,                 1.0772,                0.71229,                  1.264,              0.0080398,              0.0080398,              0.0080398
                    101,                 1.0611,                0.74772,                 1.2329,                0.91466,                 0.8014,                0.89108,                 0.6297,                  1.077,                0.71601,                 1.2641,                0.00802,                0.00802,                0.00802
                    102,                 1.0585,                 0.7285,                 1.2253,                0.90439,                0.80904,                0.88712,                0.63206,                 1.0711,                0.71977,                 1.2599,              0.0080002,              0.0080002,              0.0080002
                    103,                 1.0329,                0.71381,                 1.2168,                0.91594,                0.80194,                0.89099,                0.63498,                 1.0696,                0.69984,                  1.263,              0.0079804,              0.0079804,              0.0079804
                    104,                 1.0372,                0.73584,                  1.228,                0.91682,                0.79761,                0.88877,                0.63346,                 1.0687,                 0.7142,                 1.2596,              0.0079606,              0.0079606,              0.0079606
                    105,                 1.0414,                0.71032,                  1.219,                0.90662,                0.80921,                0.88773,                0.63249,                 1.0667,                0.72643,                 1.2607,              0.0079408,              0.0079408,              0.0079408
                    106,                  1.036,                0.70305,                 1.2117,                 0.9173,                0.80181,                0.89195,                 0.6305,                 1.0788,                0.70619,                 1.2649,               0.007921,               0.007921,               0.007921
                    107,                 1.0681,                0.72303,                  1.216,                0.90621,                0.80649,                0.89064,                0.63244,                  1.071,                0.71023,                 1.2597,              0.0079012,              0.0079012,              0.0079012
                    108,                 1.0367,                0.70212,                 1.1994,                0.90239,                0.81044,                0.89305,                0.63515,                 1.0615,                0.69778,                 1.2489,              0.0078814,              0.0078814,              0.0078814
                    109,                 1.0596,                 0.7306,                  1.225,                0.91165,                0.80387,                0.89388,                0.63293,                 1.0685,                0.70147,                 1.2571,              0.0078616,              0.0078616,              0.0078616
                    110,                 1.0187,                0.69756,                 1.2111,                0.90684,                0.81168,                0.89302,                0.63337,                 1.0664,                0.69793,                 1.2579,              0.0078418,              0.0078418,              0.0078418
                    111,                 1.0523,                0.71206,                 1.2138,                0.90397,                0.80894,                0.88971,                0.62785,                 1.0758,                0.70834,                   1.26,               0.007822,               0.007822,               0.007822
                    112,                 1.0378,                0.70767,                 1.2075,                0.89978,                0.81588,                0.89067,                 0.6293,                  1.069,                0.70616,                 1.2547,              0.0078022,              0.0078022,              0.0078022
                    113,                 1.0027,                0.67908,                    1.2,                0.91181,                0.81086,                0.89402,                0.63611,                 1.0512,                0.68807,                 1.2433,              0.0077824,              0.0077824,              0.0077824
                    114,                 1.0368,                 0.6928,                 1.1974,                0.92507,                 0.8088,                0.89476,                0.63546,                 1.0627,                0.69168,                 1.2488,              0.0077626,              0.0077626,              0.0077626
                    115,                  1.022,                0.69143,                 1.2025,                0.90848,                0.82039,                 0.8934,                0.63635,                  1.062,                0.69458,                 1.2498,              0.0077428,              0.0077428,              0.0077428
                    116,                 0.9842,                0.67717,                 1.1757,                0.90455,                0.81832,                0.89193,                0.63175,                 1.0619,                0.69978,                 1.2552,               0.007723,               0.007723,               0.007723
                    117,                 1.0069,                0.68355,                 1.2002,                0.90643,                 0.8126,                0.89595,                0.63961,                 1.0551,                0.68945,                 1.2487,              0.0077032,              0.0077032,              0.0077032
                    118,                 1.0266,                0.70445,                 1.2012,                0.90415,                0.81839,                0.89437,                0.63635,                 1.0545,                0.69722,                 1.2495,              0.0076834,              0.0076834,              0.0076834
                    119,                  1.004,                0.68424,                 1.1998,                0.90264,                0.81785,                0.89494,                0.63949,                 1.0466,                0.69996,                 1.2432,              0.0076636,              0.0076636,              0.0076636
                    120,                 0.9944,                0.68961,                 1.1906,                0.90437,                 0.8199,                0.89612,                0.63924,                 1.0498,                0.69013,                 1.2457,              0.0076438,              0.0076438,              0.0076438
                    121,                 1.0247,                0.69991,                    1.2,                0.90797,                0.81131,                0.89433,                0.63844,                 1.0514,                0.69162,                 1.2402,               0.007624,               0.007624,               0.007624
                    122,                 1.0301,                0.69374,                 1.1885,                0.89646,                0.81167,                0.89183,                0.63972,                 1.0444,                0.70055,                 1.2333,              0.0076042,              0.0076042,              0.0076042
                    123,                0.99283,                0.65921,                 1.1666,                0.91925,                0.79646,                0.88837,                0.63718,                 1.0383,                0.70029,                 1.2307,              0.0075844,              0.0075844,              0.0075844
                    124,                0.98126,                0.65191,                 1.1703,                 0.9128,                0.80345,                0.89282,                0.64112,                 1.0382,                0.68618,                   1.23,              0.0075646,              0.0075646,              0.0075646
                    125,                 1.0089,                0.68355,                 1.1938,                 0.9091,                0.81456,                0.89338,                0.64241,                  1.035,                 0.6813,                 1.2327,              0.0075448,              0.0075448,              0.0075448
                    126,                 1.0227,                0.68445,                 1.1818,                0.89329,                0.82613,                0.89488,                0.64447,                 1.0433,                0.67797,                 1.2405,               0.007525,               0.007525,               0.007525
                    127,                 1.0118,                0.68211,                 1.1892,                 0.8956,                0.82155,                0.89787,                0.64729,                 1.0335,                0.67593,                 1.2314,              0.0075052,              0.0075052,              0.0075052
                    128,                0.98172,                0.65577,                  1.169,                0.92803,                0.79564,                0.89334,                0.64624,                 1.0368,                0.67623,                 1.2286,              0.0074854,              0.0074854,              0.0074854
                    129,                 1.0311,                0.68061,                 1.1888,                0.91741,                0.80962,                0.89761,                0.64465,                 1.0318,                0.66503,                 1.2245,              0.0074656,              0.0074656,              0.0074656
                    130,                 1.0056,                 0.6743,                 1.1905,                0.91115,                0.81702,                0.89718,                0.64961,                 1.0327,                0.67216,                 1.2269,              0.0074458,              0.0074458,              0.0074458
                    131,                0.98991,                0.66362,                 1.1801,                0.90466,                0.82323,                0.89852,                0.64815,                 1.0295,                0.66515,                 1.2255,               0.007426,               0.007426,               0.007426
                    132,                 1.0027,                0.65603,                 1.1863,                0.91306,                0.81209,                0.89615,                0.64637,                 1.0268,                0.65962,                 1.2207,              0.0074062,              0.0074062,              0.0074062
                    133,                0.97705,                0.65959,                 1.1797,                0.90783,                0.81809,                0.89719,                0.64419,                 1.0338,                0.66126,                 1.2252,              0.0073864,              0.0073864,              0.0073864
                    134,                0.98202,                0.66995,                  1.177,                0.89464,                0.82319,                0.89895,                0.64535,                 1.0386,                0.66285,                 1.2338,              0.0073666,              0.0073666,              0.0073666
                    135,                0.98269,                0.65216,                 1.1629,                0.89206,                0.82236,                0.89725,                 0.6497,                 1.0276,                0.66746,                 1.2238,              0.0073468,              0.0073468,              0.0073468
                    136,                0.96554,                0.64817,                 1.1571,                0.90676,                0.81702,                0.89825,                0.64801,                 1.0286,                0.66358,                  1.224,               0.007327,               0.007327,               0.007327
                    137,                  0.954,                0.63595,                 1.1567,                0.91755,                0.81449,                0.90061,                0.64844,                 1.0316,                0.65991,                 1.2229,              0.0073072,              0.0073072,              0.0073072
                    138,                0.98834,                 0.6562,                  1.166,                0.91787,                0.81538,                0.89975,                0.64893,                 1.0281,                0.66426,                 1.2196,              0.0072874,              0.0072874,              0.0072874
                    139,                0.98944,                 0.6655,                 1.1827,                0.90909,                0.82241,                0.89936,                0.64783,                 1.0401,                0.67796,                 1.2297,              0.0072676,              0.0072676,              0.0072676
                    140,                0.98412,                 0.6509,                 1.1624,                0.91389,                 0.8199,                0.89905,                0.64771,                 1.0372,                0.67374,                 1.2295,              0.0072478,              0.0072478,              0.0072478
                    141,                 1.0045,                0.67335,                  1.176,                0.90771,                0.82401,                0.89705,                 0.6476,                 1.0333,                0.67172,                 1.2238,               0.007228,               0.007228,               0.007228
