                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 1.3202,                 1.7712,                 1.3617,                0.54575,                 0.3946,                0.42158,                  0.289,                 1.2236,                 1.4575,                 1.2791,                0.00835,                0.00835,                0.00835
                     52,                 1.3196,                 1.7766,                 1.3627,                0.54573,                0.39688,                0.42286,                0.29017,                 1.2227,                  1.455,                 1.2777,               0.008317,               0.008317,               0.008317
                     53,                 1.3189,                 1.7669,                 1.3591,                0.54662,                0.39936,                0.42414,                 0.2909,                  1.222,                 1.4524,                 1.2758,               0.008284,               0.008284,               0.008284
                     54,                 1.3171,                 1.7749,                 1.3614,                0.54887,                0.40028,                0.42542,                0.29192,                 1.2213,                 1.4501,                 1.2745,               0.008251,               0.008251,               0.008251
                     55,                 1.3157,                  1.763,                 1.3577,                0.54878,                0.40042,                0.42694,                0.29286,                 1.2206,                 1.4481,                 1.2735,               0.008218,               0.008218,               0.008218
                     56,                 1.3163,                 1.7679,                 1.3593,                0.54718,                0.40129,                0.42736,                 0.2933,                 1.2198,                 1.4455,                 1.2726,               0.008185,               0.008185,               0.008185
                     57,                 1.3172,                 1.7608,                 1.3568,                0.55632,                0.39933,                0.42801,                0.29335,                 1.2192,                 1.4435,                 1.2714,               0.008152,               0.008152,               0.008152
                     58,                 1.3115,                 1.7611,                 1.3558,                0.54675,                0.40419,                0.42906,                0.29385,                 1.2184,                 1.4405,                 1.2703,               0.008119,               0.008119,               0.008119
                     59,                 1.3157,                 1.7584,                  1.357,                0.55122,                 0.4018,                0.42911,                0.29431,                 1.2175,                 1.4387,                 1.2692,               0.008086,               0.008086,               0.008086
                     60,                 1.3105,                 1.7596,                 1.3552,                0.55395,                0.40185,                0.43035,                0.29448,                 1.2172,                 1.4374,                 1.2685,               0.008053,               0.008053,               0.008053
                     61,                 1.3099,                 1.7553,                 1.3545,                0.54838,                0.40548,                0.43113,                0.29497,                 1.2159,                 1.4355,                 1.2674,                0.00802,                0.00802,                0.00802
                     62,                 1.3102,                 1.7542,                 1.3524,                 0.5528,                0.40462,                0.43192,                 0.2959,                 1.2151,                 1.4337,                 1.2664,               0.007987,               0.007987,               0.007987
                     63,                 1.3088,                 1.7501,                 1.3501,                0.55238,                0.40614,                0.43321,                0.29708,                 1.2146,                 1.4324,                 1.2654,               0.007954,               0.007954,               0.007954
                     64,                 1.3094,                 1.7488,                 1.3522,                0.55261,                0.40621,                0.43378,                0.29727,                 1.2139,                 1.4304,                 1.2644,               0.007921,               0.007921,               0.007921
                     65,                 1.3069,                 1.7476,                 1.3506,                0.55303,                0.40771,                0.43473,                 0.2978,                 1.2129,                 1.4272,                 1.2636,               0.007888,               0.007888,               0.007888
                     66,                 1.3047,                 1.7455,                  1.347,                 0.5572,                0.40686,                0.43479,                0.29802,                 1.2125,                 1.4255,                  1.263,               0.007855,               0.007855,               0.007855
                     67,                 1.3084,                 1.7475,                 1.3516,                0.56242,                0.40611,                0.43485,                0.29845,                  1.212,                 1.4236,                 1.2624,               0.007822,               0.007822,               0.007822
                     68,                 1.3035,                 1.7447,                 1.3493,                0.56349,                0.40638,                0.43521,                0.29889,                 1.2114,                 1.4217,                 1.2616,               0.007789,               0.007789,               0.007789
                     69,                 1.3078,                 1.7394,                 1.3479,                0.56788,                0.40502,                0.43546,                0.29863,                  1.211,                 1.4207,                 1.2608,               0.007756,               0.007756,               0.007756
                     70,                 1.3034,                 1.7314,                 1.3453,                0.56709,                0.40559,                0.43614,                0.29929,                 1.2105,                 1.4191,                 1.2603,               0.007723,               0.007723,               0.007723
                     71,                 1.3048,                 1.7401,                 1.3467,                 0.5784,                0.40071,                 0.4364,                0.29974,                 1.2092,                 1.4179,                 1.2594,                0.00769,                0.00769,                0.00769
                     72,                 1.3052,                 1.7357,                 1.3463,                0.57705,                0.40099,                0.43705,                0.30025,                 1.2086,                 1.4175,                 1.2584,               0.007657,               0.007657,               0.007657
                     73,                 1.2996,                 1.7286,                 1.3431,                0.56836,                0.40697,                0.43739,                0.30059,                 1.2079,                 1.4165,                 1.2578,               0.007624,               0.007624,               0.007624
                     74,                  1.305,                 1.7274,                 1.3428,                0.57171,                0.40643,                0.43753,                0.30102,                 1.2071,                  1.415,                 1.2569,               0.007591,               0.007591,               0.007591
